Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
sample pay stub for independent contractor,50,50,90,28,5.41,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.75,365000000,"[50,100,64,64,100,64,50,64,78,50,78,50]",2025-12-28,"Image pack, Video, Related searches, AI overview",informational,Organic
earning statement template,37,37,140,45,6.22,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.38,43700000,"[34,21,100,34,34,34,28,28,28,53,65,53]",2025-12-02,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
downloadable invoice,21,21,70,63,5.31,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.66,378000000,"[0,28,28,35,78,78,64,28,28,78,50,50]",2025-11-28,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
quickbooks pay stub generator,37,37,40,29,14.71,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.62,6780,"[45,45,27,36,36,27,45,36,36,36,27,27]",2025-12-17,"Sitelinks, Video, Related searches",informational,Organic
receipt templet,11,11,90,38,1.79,https://www.xero.com/us/templates/receipt-template/,0,0,0.00,1,174000000,"[0,0,0,100,0,0,0,1,0,7,0,0]",2026-01-17,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
sample pay stub,31,31,720,39,3.20,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.31,9460000,"[11,20,16,44,44,24,30,24,24,24,30,24]",2026-01-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
free personal balance sheet template,23,23,30,28,1.99,https://www.xero.com/us/templates/balance-sheet-template/,0,0,0.00,0.42,71900000,"[14,14,100,14,14,14,14,14,14,21,21,21]",2025-12-12,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
donation statement,65,65,30,20,4.53,https://www.xero.com/us/templates/receipt-template/donation-receipt/,0,0,0.00,0.12,288000000,"[6,6,34,6,6,6,6,6,6,6,6,6]",2025-12-24,"Image pack, Video, Ads bottom, Video Carousel, Related searches, Ads middle, AI overview",informational,Organic
consulting billing template,76,76,70,36,5.86,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.99,2420000,"[0,1,11,100,15,11,5,1,0,0,1,0]",2026-01-17,"Image pack, Video, Image, Related searches","commercial, informational",Organic
time card samples free,41,41,90,39,2.61,https://www.xero.com/us/templates/timesheet-template/,0,0,0.00,0.08,654000000,"[35,35,35,78,78,100,100,78,50,50,50,100]",2025-12-15,"Image pack, Sitelinks, Image, Ads bottom, Related searches",informational,Organic
income statement and balance sheet template,81,81,90,30,6.95,https://www.xero.com/us/templates/income-statement-template/,0,0,0.00,0.77,40100000,"[23,23,42,42,42,42,33,33,42,33,42,42]",2025-12-26,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice format template free download,12,12,40,60,2.85,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.64,97500000,"[100,0,0,0,0,0,0,0,0,0,0,0]",2025-12-19,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches","commercial, informational",Organic
invoice templae,24,24,40,69,3.30,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.7,142000000,"[2,0,0,1,1,0,54,1,1,0,0,0]",2025-11-29,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches, Things to know",commercial,Organic
invoices templates free,20,20,140,63,3.39,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.45,36300000,"[28,6,54,28,15,35,23,18,3,0,6,44]",2025-12-08,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
blank trucking invoice template,32,32,30,7,2.70,https://www.xero.com/us/templates/invoice-template/transportation-template/,0,0,0.00,1,293000,"[28,100,57,28,28,28,28,28,71,42,42,28]",2025-12-29,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
printable weekly timesheets,34,34,90,34,3.77,https://www.xero.com/us/templates/timesheet-template/,0,0,0.00,0.43,81900,"[17,0,17,29,0,64,100,64,64,52,41,100]",2025-12-13,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
free po template,24,24,90,30,3.55,https://www.xero.com/us/templates/purchase-order-template/,0,0,0.00,0.67,226000000,"[26,34,26,42,42,26,26,26,100,19,19,19]",2025-11-29,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches","commercial, informational",Organic
cash projection template,18,18,50,17,4.92,https://www.xero.com/us/templates/cash-flow-projection-template/,0,0,0.00,0.93,6360000,"[11,41,17,41,17,29,17,23,41,29,41,41]",2026-01-17,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
templates for a business proposal,69,69,40,44,2.97,https://www.xero.com/us/templates/business-proposal-template/,0,0,0.00,0.19,29200000,"[11,17,41,29,17,5,23,52,0,17,52,5]",2025-12-12,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
free expense report form,7,7,30,27,8.75,https://www.xero.com/us/templates/expense-report-template/,0,0,0.00,0.67,147000000,"[14,14,14,14,14,14,14,14,78,14,14,14]",2026-01-05,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
medical bill receipt,34,34,70,25,2.63,https://www.xero.com/us/templates/invoice-template/medical-template/,0,0,0.00,0.29,147000000,"[26,26,19,26,26,34,34,19,34,34,26,34]",2025-12-19,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
payroll maker,39,39,260,63,24.51,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.81,35200000,"[100,72,39,11,14,17,14,11,9,11,11,11]",2026-01-07,"Knowledge panel, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
what does a paycheck stub look like,28,28,170,25,3.36,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.12,55400000,"[5,5,7,15,4,7,10,7,100,29,4,23]",2025-12-14,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
moving company invoice sample,88,88,170,3,4.90,https://www.xero.com/us/templates/invoice-template/transportation-template/,0,0,0.00,0.9,3260000,"[65,65,65,80,65,80,53,53,65,65,53,42]",2025-12-01,"Image pack, Image, Ads bottom, People also ask, Related searches, Ads middle",informational,Organic
paystubcreator.net,28,28,70,66,0.00,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0,161000,"[35,28,21,35,21,21,64,78,100,100,35,35]",2025-12-09,"Knowledge panel, Image pack, Sitelinks, Video, Ads top, Ads bottom, Related searches",informational,Organic
cheap paystubs,73,73,70,,7.65,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.94,1630000,"[45,45,100,63,45,63,45,63,45,45,45,45]",2026-01-16,"Video, Related searches",commercial,Organic
time sheet weekly,54,54,50,47,3.95,https://www.xero.com/us/templates/timesheet-template/,0,0,0.00,1,303000000,"[28,6,0,35,0,3,0,1,28,6,0,0]",2025-12-21,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
trucking company invoice sample,54,54,40,6,5.14,https://www.xero.com/us/templates/invoice-template/transportation-template/,0,0,0.00,1,1920000,"[21,12,15,21,12,6,9,9,15,21,12,6]",2025-12-27,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
construction estimating forms,43,43,50,19,7.94,https://www.xero.com/us/templates/construction-estimate-template/,0,0,0.00,0.63,209000000,"[41,29,29,29,5,5,5,5,41,41,41,100]",2025-11-30,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches","commercial, informational",Organic
quoting templates,11,11,30,30,4.39,https://www.xero.com/us/templates/quote-template/,0,0,0.00,0.38,167000000,"[0,0,82,0,2,2,0,2,0,2,2,0]",2025-12-14,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
real check stubs.com,76,76,40,,8.63,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.76,119000000,"[42,0,9,14,19,0,9,9,42,42,23,33]",2026-01-02,"Image pack, Sitelinks, Video, Ads top, Ads bottom, People also ask","commercial, navigational",Organic
income statement easy format,7,7,30,23,1.88,https://www.xero.com/us/templates/income-statement-template/,0,0,0.00,0.25,158000000,"[11,64,11,11,11,11,11,11,11,11,11,11]",2026-01-13,"Image pack, Sitelinks, Video, Ads bottom, People also ask, Related searches",informational,Organic
income statement easy format,11,11,30,23,1.88,https://www.xero.com/us/templates/income-statement-template/,0,0,0.00,0.25,158000000,"[11,64,11,11,11,11,11,11,11,11,11,11]",2026-01-13,"Image pack, Sitelinks, Video, Ads bottom, People also ask, Related searches",informational,Organic
po order format,25,25,320,23,4.43,https://www.xero.com/us/templates/purchase-order-template/,0,0,0.00,1,457000000,"[2,8,4,1,4,3,3,100,3,3,3,5]",2026-01-11,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
example purchase order form template,35,28,110,34,4.29,https://www.xero.com/us/templates/purchase-order-template/,0,0,0.00,0.97,109000000,"[29,22,35,14,22,22,22,14,14,18,22,22]",2026-01-20,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Ads middle",transactional,Organic
accounting proposal template,48,48,90,15,8.69,https://www.xero.com/us/templates/business-proposal-template/,0,0,0.00,0.28,44400000,"[100,12,15,12,12,21,28,28,43,53,6,43]",2026-01-14,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
rent paid receipt template,13,13,140,29,1.41,https://www.xero.com/us/templates/receipt-template/rent-receipt-template/,0,0,0.00,1,3190000,"[80,80,80,66,52,80,80,52,52,66,52,52]",2026-01-04,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
quote documents,15,15,110,21,4.61,https://www.xero.com/us/templates/quote-template/,0,0,0.00,0.16,234000000,"[80,100,80,33,19,66,52,33,33,42,42,33]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free printable billing invoice,40,40,30,58,2.77,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.7,8020000,"[14,50,100,0,0,35,0,0,0,7,7,14]",2026-01-06,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
simplified business plan sample,95,95,90,62,2.87,https://www.xero.com/us/templates/business-plan-template/,0,0,0.00,0.45,336000000,"[42,9,9,9,9,9,100,66,66,33,52,66]",2026-01-15,"Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
free invoice maker software,47,47,50,63,9.10,https://www.xero.com/us/templates/invoice-generator/,0,0,0.00,0.64,4000000,"[8,3,6,5,11,15,15,18,5,8,3,3]",2025-11-30,"Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
receipt gen,33,24,90,36,1.89,https://www.xero.com/us/templates/receipt-generator/,0,0,0.00,0.5,511000000,"[42,80,52,52,100,52,33,33,23,23,23,23]",2026-01-20,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches, See results about",informational,Organic
free fake check stubs,39,39,50,50,2.40,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.85,1350000,"[33,33,22,44,55,44,44,44,77,77,100,44]",2026-01-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
pay stub template word,33,33,140,43,3.01,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.69,5750000,"[3,5,8,7,5,3,2,3,3,16,4,3]",2026-01-20,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
free billing invoice downloads,35,35,140,54,4.34,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.71,0,"[35,18,35,18,43,10,22,43,35,35,14,22]",2025-11-24,"Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
estimate template free,33,33,390,19,5.17,https://www.xero.com/us/templates/estimate-template/,0,0,0.00,0.66,8,"[81,66,54,44,81,100,81,81,81,66,66,23]",2025-11-19,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
estimate template free,81,81,390,19,5.17,https://www.xero.com/us/templates/construction-estimate-template/,0,0,0.00,0.66,8,"[81,66,54,44,81,100,81,81,81,66,66,23]",2025-11-19,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
printable paycheck stubs,23,23,140,40,6.44,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.18,131000,"[28,7,35,53,53,100,10,0,5,35,28,66]",2025-12-13,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free invoice template download pdf,88,88,110,53,3.11,https://www.xero.com/us/templates/invoice-template/,0,0,0.00,0.61,15800000,"[66,66,66,4,52,52,52,66,66,52,42,66]",2026-01-19,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free printable time sheets,25,25,590,41,2.17,https://www.xero.com/us/templates/timesheet-template/,0,0,0.00,0.19,205000000,"[59,59,59,48,72,48,39,72,72,59,59,59]",2025-10-04,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
the paystub com,19,19,90,,5.50,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.88,2290000,"[0,11,3,5,5,4,0,0,3,0,0,0]",2025-12-30,"Sitelinks, Video, Related searches","informational, transactional",Organic
time card sheet template,49,49,90,44,3.44,https://www.xero.com/us/templates/timesheet-template/,0,0,0.00,0.74,216000000,"[19,19,34,42,42,53,34,26,19,26,100,34]",2026-01-03,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
template for purchase order,11,11,140,36,5.12,https://www.xero.com/us/templates/purchase-order-template/,0,0,0.00,0.98,317000000,"[12,28,43,35,66,100,53,10,5,66,12,12]",2025-12-21,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches","informational, transactional",Organic
sample balance sheet pdf,28,28,50,24,3.30,https://www.xero.com/us/templates/balance-sheet-template/,0,0,0.00,0.46,178000000,"[35,28,28,50,35,35,28,50,21,35,100,64]",2025-12-04,"Image pack, Image, Ads bottom, Related searches",informational,Organic
invoice maker software free,55,55,110,73,9.10,https://www.xero.com/us/templates/invoice-generator/,0,0,0.00,0.64,3920000,"[28,34,28,34,43,81,53,43,34,34,21,12]",2025-11-29,"Sitelinks, Video, Ads bottom, Related searches",informational,Organic
cash receipt printable,28,28,30,30,1.07,https://www.xero.com/us/templates/receipt-template/cash-receipt-template/,0,0,0.00,1,18400000,"[35,35,35,64,14,0,7,0,0,35,0,0]",2025-12-14,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
estimates templates free,45,45,90,34,4.98,https://www.xero.com/us/templates/estimate-template/,0,0,0.00,0.68,53100000,"[23,33,33,42,42,100,14,23,42,42,66,80]",2025-12-23,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
payment receipt template free,18,18,70,41,1.72,https://www.xero.com/us/templates/receipt-template/,0,0,0.00,0.31,142000000,"[14,23,23,52,4,4,19,33,66,33,52,100]",2025-12-26,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free templates for timesheets,30,30,170,43,2.96,https://www.xero.com/us/templates/timesheet-template/,0,0,0.00,0.14,389000,"[34,3,9,21,53,81,65,43,81,81,65,100]",2025-12-16,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
pay check maker,38,38,40,53,24.51,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.81,599000000,"[50,28,28,21,28,35,28,21,28,21,21,28]",2026-01-01,"Sitelinks, Video, Ads bottom, People also ask, Related searches",informational,Organic
po tracking template,72,72,40,9,5.96,https://www.xero.com/us/templates/purchase-order-template/,0,0,0.00,0.3,223000000,"[18,18,18,18,18,18,18,18,100,100,18,18]",2026-01-04,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches","informational, transactional",Organic
make pay stubs free,30,30,210,45,11.20,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.91,12200000,"[8,8,7,8,11,7,4,13,13,16,13,11]",2025-12-26,"Sitelinks, Video, Ads bottom, Related searches, AI overview",informational,Organic
make pay stubs free,32,32,210,45,11.20,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.91,12200000,"[8,8,7,8,11,7,4,13,13,16,13,11]",2025-12-26,"Sitelinks, Video, Ads bottom, Related searches, AI overview",informational,Organic
google sheets paystub template,39,39,70,8,5.50,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.55,22400,"[3,3,3,3,3,3,6,3,28,35,18,11]",2025-12-19,"Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",commercial,Organic
make a check stub online for free,32,32,110,45,10.48,https://www.xero.com/us/templates/pay-stub-template/,0,0,0.00,0.88,8300000,"[21,43,34,28,28,53,53,43,21,34,28,28]",2025-12-29,"Sitelinks, Video, Ads bottom, Related searches","commercial, informational",Organic
