Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
sample invoice ms word,15,15,90,57,1.90,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.32,1190000,"[64,64,78,50,50,50,100,50,64,78,21,78]",2026-01-17,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
estimate form,15,15,320,37,3.62,https://www.freshbooks.com/estimate-templates,0,0,0.00,0.98,632000000,"[30,10,10,20,24,20,30,45,13,30,13,20]",2025-12-19,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
estimate form,39,39,320,37,3.62,https://www.freshbooks.com/estimate-templates/pdf,0,0,0.00,0.98,632000000,"[30,10,10,20,24,20,30,45,13,30,13,20]",2025-12-19,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
profit loss statement free,13,13,40,37,6.53,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.81,124000000,"[9,36,9,100,36,18,100,18,18,27,36,27]",2025-12-17,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
incoive template,7,7,90,58,3.30,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.15,137000000,"[0,0,0,0,0,0,0,0,0,34,0,0]",2025-11-17,"Image pack, Sitelinks, Video, Image, Ads top, People also ask, Related searches, Things to know",commercial,People also ask
incoive template,9,9,90,58,3.30,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.15,137000000,"[0,0,0,0,0,0,0,0,0,34,0,0]",2025-11-17,"Image pack, Sitelinks, Video, Image, Ads top, People also ask, Related searches, Things to know",commercial,Organic
invoice for lawn care,9,9,70,16,6.83,https://www.freshbooks.com/invoice-templates/lawn-care,0,0,0.00,1,6820000,"[17,12,10,17,0,10,35,2,7,53,17,2]",2025-12-17,"Image pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums",informational,Organic
free template for invoices,15,15,90,67,3.49,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.63,57200000,"[36,44,44,1,1,0,1,0,0,1,0,0]",2025-12-31,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free template for invoices,84,84,90,67,3.49,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.63,57200000,"[36,44,44,1,1,0,1,0,0,1,0,0]",2025-12-31,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
auto mechanic receipt template,21,21,170,,2.90,https://www.freshbooks.com/invoice-templates/auto-repair,0,0,0.00,1,740000,"[65,80,65,100,80,53,65,53,53,65,65,42]",2026-01-05,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
llc profit loss statement,76,76,40,35,7.38,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.52,19100000,"[52,9,9,9,52,52,9,9,9,9,9,9]",2025-12-11,"Sitelinks, Video, Ads bottom, People also ask, Related searches",informational,Organic
example invoice for consulting services,26,26,170,22,5.16,https://www.freshbooks.com/invoice-templates/consulting,0,0,0.00,0.95,6290000,"[17,28,43,100,28,17,10,35,82,53,53,23]",2025-12-02,"Image pack, Video, Ads bottom, People also ask, Related searches",informational,Organic
how to make a profit and loss report,72,72,30,25,5.26,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.95,228000000,"[50,100,50,50,50,50,75,50,75,75,75,50]",2026-01-14,"Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
blank commercial invoice template,38,38,50,34,1.52,https://www.freshbooks.com/invoice-templates/commercial,0,0,0.00,0.22,4740000,"[36,36,36,100,45,36,36,36,36,45,63,45]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
receipt sample free,82,82,30,,1.78,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.64,98500000,"[0,100,0,0,0,0,0,0,0,0,0,0]",2026-01-13,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
plumber invoicing,69,69,50,5,9.09,https://www.freshbooks.com/invoice-templates/plumbing,0,0,0.00,1,1690000,"[0,0,7,14,14,50,78,50,100,50,28,14]",2025-12-24,"Image pack, Video, Video Carousel, People also ask, Related searches",informational,Organic
invoice formate,20,20,40,60,3.85,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.97,107000000,"[0,0,0,7,17,7,1,0,0,11,0,0]",2025-11-25,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
invoice formate,58,58,40,60,3.85,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.97,107000000,"[0,0,0,7,17,7,1,0,0,11,0,0]",2025-11-25,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
invoice formate,66,66,40,60,3.85,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.97,107000000,"[0,0,0,7,17,7,1,0,0,11,0,0]",2025-11-25,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
bill pdf format download,22,22,70,35,3.98,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.69,410000000,"[41,52,29,41,52,41,52,41,29,41,23,41]",2025-12-22,"Image pack, Sitelinks, Image, Ads bottom, Related searches",informational,Organic
free printable estimate forms,6,6,50,44,1.73,https://www.freshbooks.com/estimate-templates,0,0,0.00,0.46,10,"[19,19,19,26,19,42,34,19,7,7,7,7]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
free printable estimate forms,6,6,50,44,1.73,https://www.freshbooks.com/estimate-templates/google-docs,0,0,0.00,0.46,10,"[19,19,19,26,19,42,34,19,7,7,7,7]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
free printable estimate forms,31,31,50,44,1.73,https://www.freshbooks.com/estimate-templates/google-docs,0,0,0.00,0.46,10,"[19,19,19,26,19,42,34,19,7,7,7,7]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free printable estimate forms,57,57,50,44,1.73,https://www.freshbooks.com/estimate-templates/pdf,0,0,0.00,0.46,10,"[19,19,19,26,19,42,34,19,7,7,7,7]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
blank invoice template pdf,28,28,210,48,2.06,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.91,18900000,"[29,23,19,23,29,19,23,29,19,23,19,12]",2026-01-04,"Image pack, Sitelinks, Image, Ads bottom, Related searches",informational,Organic
blank invoice template pdf,42,42,210,48,2.06,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.91,18900000,"[29,23,19,23,29,19,23,29,19,23,19,12]",2026-01-04,"Image pack, Sitelinks, Image, Ads bottom, Related searches",informational,Organic
free billing invoice template,85,85,1600,66,3.39,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.45,63200000,"[24,19,6,19,12,3,3,2,4,4,19,8]",2025-12-03,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice for cleaning,45,45,140,17,4.47,https://www.freshbooks.com/invoice-templates/house-cleaning,0,0,0.00,0.87,51200000,"[54,23,23,18,0,23,0,0,44,44,35,28]",2025-12-14,"Image pack, Video, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
invoice for cleaning,72,72,140,17,4.47,https://www.freshbooks.com/invoice-templates/house-cleaning,0,0,0.00,0.87,51200000,"[54,23,23,18,0,23,0,0,44,44,35,28]",2025-12-14,"Image pack, Video, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
expense report format,20,20,140,22,6.08,https://www.freshbooks.com/accounting-templates/expense-report,0,0,0.00,0.43,134000000,"[8,3,5,2,5,2,2,5,10,13,5,7]",2025-12-30,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
ms invoice template,7,7,70,58,3.49,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.28,3970000,"[7,7,53,80,42,7,7,7,7,7,42,53]",2025-12-29,"Image pack, Video, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
ms invoice template,62,62,70,58,3.49,https://www.freshbooks.com/en-gb/invoice-templates/ms-office,0,0,0.00,0.28,3970000,"[7,7,53,80,42,7,7,7,7,7,42,53]",2025-12-29,"Image pack, Video, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
monthly profit and loss template,33,33,70,32,8.56,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.86,46400000,"[42,19,34,34,42,34,26,19,19,26,26,26]",2025-12-25,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, Discussions and forums",informational,Organic
sample invoive,2,2,90,51,2.51,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,237000000,"[0,100,0,0,1,36,0,0,0,0,0,0]",2025-11-03,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, Things to know",informational,People also ask
how do i make an invoice in excel,1,1,170,28,5.13,https://www.freshbooks.com/en-gb/invoice-templates/simple-invoice,0,0,0.00,0.47,18300000,"[54,22,43,35,14,22,54,81,54,18,22,29]",2025-12-02,"Video, Ads bottom, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,People also ask
invoice template design,21,21,70,59,3.55,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,67900000,"[17,43,7,12,35,12,17,10,12,17,35,7]",2025-12-14,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums",informational,Organic
invoice template design,92,92,70,59,3.55,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,1,67900000,"[17,43,7,12,35,12,17,10,12,17,35,7]",2025-12-14,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums",informational,Organic
invoice estimate template,10,10,70,43,5.30,https://www.freshbooks.com/estimate-templates/google-docs,0,0,0.00,1,11600000,"[41,29,100,52,23,23,23,52,64,17,17,17]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice estimate template,49,49,70,43,5.30,https://www.freshbooks.com/estimate-templates/word,0,0,0.00,1,11600000,"[41,29,100,52,23,23,23,52,64,17,17,17]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice estimate template,51,51,70,43,5.30,https://www.freshbooks.com/estimate-templates/word,0,0,0.00,1,11600000,"[41,29,100,52,23,23,23,52,64,17,17,17]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice estimate template,73,73,70,43,5.30,https://www.freshbooks.com/estimate-templates,0,0,0.00,1,11600000,"[41,29,100,52,23,23,23,52,64,17,17,17]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
event photography invoice,20,20,70,12,3.53,https://www.freshbooks.com/invoice-templates/photography,0,0,0.00,0.32,13900000,"[7,7,34,7,42,7,11,11,53,42,26,26]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
bill statements,25,25,50,24,4.13,https://www.freshbooks.com/accounting-templates/billing-statement,0,0,0.00,0.12,1080000000,"[3,2,2,3,1,4,4,0,3,3,8,5]",2025-12-26,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
blank invoice template google docs,9,9,70,42,1.90,https://www.freshbooks.com/invoice-templates/google-docs,0,0,0.00,0.31,5010000,"[10,14,8,35,43,35,18,10,4,4,4,6]",2025-11-28,"Image pack, Video, Ads bottom, Video Carousel, Related searches",informational,Organic
best free invoice template,2,2,70,64,3.74,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.8,86300000,"[5,7,9,7,17,11,7,4,4,3,4,11]",2025-12-26,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums, AI overview",commercial,AI overview
best free invoice template,7,7,70,64,3.74,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.8,86300000,"[5,7,9,7,17,11,7,4,4,3,4,11]",2025-12-26,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums, AI overview",commercial,Organic
best free invoice template,43,43,70,64,3.74,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.8,86300000,"[5,7,9,7,17,11,7,4,4,3,4,11]",2025-12-26,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums, AI overview",commercial,Organic
profit and loss statement example pdf,31,31,90,30,2.23,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.58,162000000,"[23,23,33,42,42,52,66,42,66,66,42,42]",2026-01-13,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
google sheet invoice,5,5,70,47,4.71,https://www.freshbooks.com/invoice-templates/google-sheets,0,0,0.00,0.28,93600000,"[2,10,12,12,5,10,10,2,0,10,100,17]",2025-12-06,"Image pack, Sitelinks, Video, Ads bottom, Video Carousel, Related searches, AI overview",commercial,Image pack
100 invoice,18,18,70,58,0.99,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.57,380000000,"[23,29,29,0,52,41,41,41,52,41,41,41]",2025-12-29,"Image pack, Sitelinks, Video, Ads top, Related searches, Ads middle","commercial, navigational",Organic
graphic design invoice sample,94,94,140,29,4.89,https://www.freshbooks.com/invoice-templates/freelance-design,0,0,0.00,1,2980000,"[10,6,18,43,100,35,35,29,35,22,14,29]",2026-01-13,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums",informational,Organic
profit and loss balance sheet sample,23,23,90,36,7.43,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.96,115000000,"[50,78,64,78,28,64,64,50,78,35,50,50]",2025-12-29,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
general ledger account reconciliation template,83,83,170,16,8.27,https://www.freshbooks.com/accounting-templates/bank-reconciliation,0,0,0.00,0.39,360000,"[9,5,14,11,9,7,9,7,100,11,5,7]",2026-01-02,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
small business profit loss template,25,25,260,48,9.75,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,1,9990000,"[28,66,66,82,66,66,66,53,66,66,43,66]",2026-01-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
small business profit loss template,86,86,260,48,9.75,https://www.freshbooks.com/accounting-templates/income-statement,0,0,0.00,1,9990000,"[28,66,66,82,66,66,66,53,66,66,43,66]",2026-01-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
contractor estimate example,36,36,90,17,4.87,https://www.freshbooks.com/estimate-templates/contractor,0,0,0.00,1,42900000,"[6,5,5,4,6,6,6,6,5,4,4,4]",2025-12-22,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
contractor estimate example,83,83,90,17,4.87,https://www.freshbooks.com/estimate-templates/word,0,0,0.00,1,42900000,"[6,5,5,4,6,6,6,6,5,4,4,4]",2025-12-22,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
credit card reconciliation template,50,50,40,8,7.67,https://www.freshbooks.com/accounting-templates/bank-reconciliation,0,0,0.00,0.46,6010000,"[35,64,35,28,14,14,14,14,14,50,50,35]",2025-11-26,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
ejemplo de invoice,97,97,50,32,2.35,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,1,3400000,"[11,5,23,52,41,41,100,11,29,29,29,29]",2025-12-20,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
independent contractor invoice,76,76,210,29,6.76,https://www.freshbooks.com/invoice-templates/contractor,0,0,0.00,1,12200000,"[100,35,43,43,43,54,29,54,43,43,43,29]",2025-12-28,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
return invoice template,35,35,30,27,4.44,https://www.freshbooks.com/invoice-templates/deposit,0,0,0.00,0.33,66900000,"[18,18,18,18,100,18,18,18,18,18,18,18]",2025-12-12,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
free commercial invoice template word,24,24,140,30,1.87,https://www.freshbooks.com/invoice-templates/commercial,0,0,0.00,0.36,13800000,"[100,80,66,52,66,66,66,80,66,52,33,52]",2025-12-31,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
